,daily_screen_time,app_sessions,notifications_number,night_usage,age,productivity_hours,stress_level,apps_installed,addicted
9431,5.509788515,32,63,0.584964752,25,4.731022412,27.67917934,29,addicted
9432,7.154465452,37,58,1.859077575,31,2.92614838,21.44976032,31,not addicted
9433,6.09,24,62,1.681561763,44,5.687491818,50.28605983,16,addicted
9434,12.62764163,30,52,0.771273606,53,5.125272314,78.27129609,30,not addicted
9435,3.740368507,19,52,1.290061418,48,6.768283543,17.8078819,35,not addicted
9436,8.343428176,21,59,1.057238029,48,6.338864261,36.83785427,16,not addicted
9437,7.674416472,20,50,0.945736079,54,7.384761971,33.74173825,24,not addicted
9438,10.48051589,13,43,0.413419315,50,4.20713345,67.02576435,31,not addicted
9439,7.687972317,35,85,1.947995386,32,5.446287477,35.05358344,34,addicted
9440,2.72537337,31,67,1.120895562,20,11.05200271,17.39229445,37,addicted
9441,7.246646496,34,64,1.874441083,16,6.021472431,63.90932759,31,addicted
9442,5.083513346,30,51,0,26,5.826206189,27.02520385,23,not addicted
9443,8.23873864,36,76,3.039789773,15,8.519277778,39.82,31,addicted
9444,12.30253111,32,81,2.717088518,43,9.191003603,77.63525871,36,addicted
9445,2.781724267,27,52,0.130287378,44,4.38710413,4.432428196,22,not addicted
9446,5.599331794,40,62,0.599888632,23,6.859992265,50.79583607,29,addicted
9447,6.341921139,33,82,1.723653523,32,5.701809834,52.09,32,addicted
9448,6.855106714,31,66,0,34,4.917914191,39.48892409,22,not addicted
9449,10.22037699,22,51,1.370062832,33,5.551353409,52.34933014,31,not addicted
9450,7.479366747,46,58,1.913227791,45,4.787115064,40.61850176,31,addicted
9451,9.247408177,22,38,0.207901363,32,4.852167194,52.52779294,27,not addicted
9452,6.122680869,33,66,0.687113478,51,6.191783566,40.57175653,30,not addicted
9453,8.689773036,16,57,0.114962173,28,8.519816165,62.53496151,22,not addicted
9454,10.33339289,29,67,2.388898815,25,6.481743685,51.63523105,38,addicted
9455,5.803101351,31,67,0,23,6.505454783,44.92770376,30,addicted
9456,10.34407436,22,39,2.39067906,53,7.308842806,68.24130228,26,not addicted
9457,8.157118306,22,56,2.026186384,32,5.746105255,43.86481493,17,not addicted
9458,11.13638072,23,53,1.52273012,42,5.456644052,55.95116537,25,not addicted
9459,7.4,25,46,0.89929005,53,8.058116359,45.53676897,21,not addicted
9460,9.143733965,21,59,2.190622328,44,2.470205758,44.26651896,24,not addicted
9461,7.88,40,70,1.979696884,27,4.511840425,57.50589632,29,addicted
9462,7.711363214,26,38,0,35,2.438058614,35.02935156,26,not addicted
9463,8.776791285,31,53,1.129465214,45,6.273853097,58.13780964,25,not addicted
9464,9.610422408,29,64,1.268403735,41,4.959691818,56.8563708,25,not addicted
9465,4.251305264,38,70,0.375217544,43,4.719687558,19.90158274,27,addicted
9466,12.30090083,34,74,5.716816804,34,4.948584247,72.7770899,37,addicted
9467,2.421010878,31,68,0.07016848,31,4.539991585,25.32589697,34,addicted
9468,5.945563671,37,75,0.657593945,43,7.403871296,23.75080793,42,addicted
9469,7.717192788,27,69,2.952865465,39,5.793921722,42.18159117,33,addicted
9470,9.237067907,39,66,2.206177985,31,5.624128218,47.9049718,32,addicted
9471,12.72851758,29,45,0.788086264,27,3.980691433,75.98493416,24,not addicted
9472,2.425125535,41,98,2.070854256,42,5.657659554,7.703944287,42,addicted
9473,6.476917615,28,57,0.746152936,53,4.115959379,21.18069327,27,not addicted
9474,1.619499537,37,74,0,15,5.472431227,0,28,addicted
9475,8.094865922,35,63,2.015810987,36,5.818877509,64.94674572,28,addicted
9476,8.815050754,35,47,0.135841792,29,9.123364106,55.35758663,21,not addicted
9477,12.77238723,30,87,2.795397871,20,6.106181027,78.7579439,32,addicted
9478,8.361904283,20,50,1.06031738,46,4.858693805,47.3453018,22,not addicted
9479,11.13207539,24,62,2.522012565,51,6.974187288,66.27619809,31,not addicted
9480,9.751511245,35,55,2.291918541,17,3.785094039,54.21094824,36,addicted
9481,6.694255409,30,39,0.782375901,34,6.263464266,45.43481776,28,not addicted
9482,3.77311776,21,55,0.295519627,19,3.050404427,23.6467951,23,addicted
9483,8.825006895,30,63,2.137501149,44,8.414365895,41.23735927,25,addicted
9484,3.523693949,32,47,0,20,6.126862252,23.67940872,25,not addicted
9485,11.88562122,40,78,2.647603536,42,3.770629038,46.72630808,38,addicted
9486,7.513813694,31,44,0,34,4.2069296,49.22147416,25,not addicted
9487,11.58553223,31,77,2.597588706,36,2.295321572,55.41962484,32,addicted
9488,6.559356698,36,97,1.759892783,34,5.951972457,38.39558932,25,addicted
9489,8.806552359,27,57,0.134425393,21,6.402686198,40.89303812,28,not addicted
9490,8.628046572,29,73,2.104674429,17,8.0014116,51.79651143,32,addicted
9491,7.864867646,16,61,0.977477941,41,9.28913926,52.97199107,25,not addicted
9492,6.70202146,27,51,0,42,6.751413543,55.24039961,35,not addicted
9493,9.177368055,23,40,2.196228009,32,8.229321172,39.65063178,28,not addicted
9494,5.22151021,30,70,0.536918368,32,7.487736478,41.08379081,26,addicted
9495,4.371694013,35,74,0.395282336,40,3.065576353,27.54169113,34,addicted
9496,11.72848068,24,51,0.621413447,20,7.774666424,65.86421255,26,not addicted
9497,10.18150397,27,59,0.363583994,20,3.379928253,68.68758885,24,not addicted
9498,8.2,21,52,0.032945804,33,4.882037574,46.82680044,25,not addicted
9499,12.99542715,23,82,1.832571191,24,9.358765258,85.14786805,21,addicted
9500,7.196703444,25,55,0,36,6.503865143,33.25752353,28,not addicted
9501,11.96810966,34,76,0.66135161,39,3.683501484,65.48,25,addicted
9502,8.526722255,37,64,1.087787042,27,3.471800026,60.59633406,32,addicted
9503,4.93,23,37,0,47,4.742700262,44.40849173,39,not addicted
9504,13.54412058,30,47,0.924020096,35,7.98248405,80.91,22,not addicted
9505,10.97213254,28,49,1.495355423,32,5.606355537,37.95990599,26,not addicted
9506,7.636936907,35,69,0,39,4.900475359,43.83112862,22,not addicted
9507,10.18151378,46,71,3.36358563,42,6.016213059,61.41334385,31,addicted
9508,6.79,35,54,0.798148283,43,3.883613312,38.40560442,12,not addicted
9509,10.48744711,33,87,0.414574518,22,4.168169281,66.28806825,35,addicted
9510,1,18,58,0,44,6.761545036,1.23,25,not addicted
9511,4.940595999,32,66,3.490099333,40,3.41943543,38.0322846,33,addicted
9512,10.93777923,34,50,0.489629872,28,6.416643364,53.95954267,25,not addicted
9513,7.251033385,29,39,1.875172231,26,4.618424354,55.87468739,23,not addicted
9514,8.622626885,27,60,2.103771147,33,3.775039412,67.23654955,27,addicted
9515,3.959643014,36,47,0.326607169,30,9.543470131,14.6272607,24,not addicted
9516,13.54360099,41,81,2.923933498,45,4.543200087,72.12560767,26,addicted
9517,11.57158893,29,80,1.595264822,35,8.205347657,73.53648672,28,addicted
9518,7.397944345,38,66,0.899657391,22,4.406389795,32.51546197,37,addicted
9519,6.785912429,31,70,0,28,3.753698564,35.78944587,30,addicted
9520,11.08881308,41,77,2.514802181,16,6.551263478,77.55814807,25,addicted
9521,13.94741135,24,79,0.991235225,15,6.368803382,91.06053575,33,addicted
9522,10.86128077,35,72,1.476880128,27,3.990098171,84.96964802,28,addicted
9523,14.515408,35,55,1.085901334,30,7.085392074,88.80028949,21,not addicted
9524,5.232946013,26,43,0,35,8.694580999,25.28929605,24,not addicted
9525,5.541839509,26,48,0.590306585,40,5.025621756,33.76347217,30,not addicted
9526,4.433176646,38,68,0.405529441,39,3.92470583,25.09317648,22,addicted
9527,9.325281949,25,49,3.220880325,39,4.931721445,54.5861206,34,addicted
9528,8.526810649,40,78,1.087801775,18,4.988098146,50.92282682,26,addicted
9529,7.54414663,33,66,0.924024438,18,5.534116646,35.94721269,19,addicted
9530,10.42777588,23,48,1.404629314,36,2.141108877,65.38883286,25,not addicted
9531,11.69698582,47,58,1.616164303,20,2.295668366,56.09528222,29,addicted
9532,3.423012772,31,54,0,33,4.641586696,13.36981055,25,not addicted
9533,6.209083916,33,84,0,28,3.940560618,36.06571587,36,addicted
9534,10.46043078,23,40,0.410071797,34,4.870223344,40.16705157,29,not addicted
9535,6.596783948,23,53,1.766130658,47,5.384495768,47.27,32,not addicted
9536,5.605381771,36,64,0,39,1.973422745,13.10074553,27,addicted
9537,11.05561228,20,64,1.509268714,29,4.334793845,73.02955061,29,not addicted
9538,4.13,17,47,0.355249965,53,5.353595355,11.86090585,27,not addicted
9539,7.095260577,38,64,2.849210096,21,8.797540655,38.52237655,37,addicted
9540,8.985932077,22,46,0.164322013,29,7.259565323,59.10689893,26,not addicted
9541,6.278540258,19,52,0.713090043,31,12.09906976,59.65263674,23,not addicted
9542,10.34946697,33,85,1.391577828,40,5.058225989,63.26132159,33,addicted
9543,6.293369074,33,70,0.715561512,25,4.008686836,17.93395116,31,addicted
9544,12.22585848,20,78,2.704309747,42,5.476847566,82.89210221,24,not addicted
9545,7.622761108,35,62,0.937126851,37,6.884040798,43.4173826,33,addicted
9546,10.01381041,18,49,0.335635068,49,7.034953327,60.78,24,not addicted
9547,10.23807186,37,50,2.373011976,15,7.278931515,67.00706145,28,addicted
9548,6.117379992,33,52,0,21,5.887311022,14.45050038,25,not addicted
9549,1.839540354,28,49,0,32,9.003268424,11.1026106,19,not addicted
9550,9.082267264,32,84,0.180377877,44,0.795153055,50.39666468,29,addicted
9551,8.216865041,21,45,0.036144174,42,9.610917453,61.51953931,31,not addicted
9552,9.667478083,16,49,2.277913014,26,3.363556882,65.27600613,18,not addicted
9553,7.320417583,38,82,0.886736264,31,3.186499039,27.65248627,27,addicted
9554,6.708716904,38,63,0,15,8.631312926,52.88,26,addicted
9555,14.02541903,26,55,3.004236505,40,4.224762544,88.64776508,24,not addicted
9556,3.582937815,26,50,0,44,7.226379201,6.025210918,22,not addicted
9557,10.20185144,38,66,0.366975239,41,6.027876552,61.76863965,33,addicted
9558,6.276194425,23,34,0,25,9.517413057,48.00542769,28,not addicted
9559,6.992664147,33,76,0,18,3.392978064,29.81554615,31,addicted
9560,7.048691502,33,71,0,43,5.688788668,56.06792237,26,addicted
9561,5.589697177,44,67,0,30,4.243685613,18.41189532,26,addicted
9562,9.713672631,33,80,1.285612105,16,3.604386412,50.36976402,41,addicted
9563,12.17193079,25,65,2.695321798,16,7.528564582,63.60287637,31,addicted
9564,9.410040984,24,63,1.235006831,32,8.688466866,70.22958322,30,not addicted
9565,8.310145989,35,64,2.051690998,30,3.754491932,44.95071457,31,addicted
9566,5.04,41,35,0.50677975,38,7.418591499,18.61590099,24,not addicted
9567,9.550475797,35,66,3.258412633,37,5.222605439,61.75496357,30,addicted
9568,14.4690489,35,75,3.078174816,38,4.330590495,93.42610328,27,addicted
9569,6.857916129,34,72,0,33,3.333768047,47.82285772,29,addicted
9570,6.872049262,41,58,0,37,9.864330417,38.51890392,43,addicted
9571,6.316732607,42,80,0.719455435,28,5.127267151,40.44573865,34,addicted
9572,6.531757297,42,81,0.755292883,36,3.674883457,32.68821292,29,addicted
9573,1,42,69,0.627350223,35,3.837400839,22.74801678,25,addicted
9574,9.215106158,31,60,1.202517693,15,7.572102579,66.73268853,39,addicted
9575,5.463343471,33,35,0.577223912,43,6.541478415,43.60962912,23,not addicted
9576,3.169210644,22,55,0,42,8.397057967,26.95642321,24,not addicted
9577,10.25956985,30,61,1.376594975,47,7.259866653,66.75475216,27,not addicted
9578,4.753946645,41,78,0.458991107,36,0.377818758,16.08005503,30,addicted
9579,6.983992838,22,43,0,34,3.316650618,48.23696939,18,not addicted
9580,12.39932717,27,39,1.733221196,29,4.057132615,75.53861534,24,not addicted
9581,3.77,33,77,0.295392101,19,4.631682042,35.26775649,32,addicted
9582,3.402205296,26,75,0,25,7.403709591,28.4874236,27,addicted
9583,8.807918569,39,60,2.134653095,24,5.275190235,58.35,20,addicted
9584,11.44846209,37,62,3.574743682,35,6.157887601,51.84852458,28,addicted
9585,3.276974847,33,59,0.212829141,45,9.955499732,18.77184371,19,not addicted
9586,9.22,25,42,2.203844868,26,2.72105387,49.75949266,40,not addicted
9587,9.74299862,35,76,1.29049977,22,9.126182962,60.98165096,33,addicted
9588,1.822518549,40,68,0,32,2.792225864,6.779628579,21,addicted
9589,10.39550401,29,61,1.399250669,25,3.862027112,59.61,26,addicted
9590,10.62981764,27,75,1.43830294,39,6.229516952,68.36924489,43,addicted
9591,7.06464328,30,79,0.844107213,24,4.783930943,38.06647855,22,addicted
9592,11.75703909,42,84,1.626173181,38,2.06079577,71.75814992,32,addicted
9593,11.40936672,26,47,1.568227787,52,5.240294055,53.26208143,15,not addicted
9594,8.309353777,38,67,0.051558963,34,5.583799262,41.5321079,21,addicted
9595,6.645663829,22,59,0.774277305,50,6.328021784,46.43,25,not addicted
9596,5.081516322,18,57,0.513586054,50,6.384903942,18.18717677,29,not addicted
9597,7.887309472,18,56,0,38,10.62286254,59.78110761,31,not addicted
9598,9.709276759,17,67,0.28487946,27,5.487199678,67.99965411,28,not addicted
9599,7.027469417,37,82,0.837911569,29,6.865885032,39.48251715,27,addicted
9600,1.407496984,41,55,0,41,8.499367053,38.43232296,27,addicted
9601,11.80614168,30,69,1.634356947,36,9.621551789,83.27,33,addicted
9602,8.57,33,51,1.095111611,27,7.525360247,41.93122293,29,addicted
9603,6.86112651,16,58,0,25,5.373087027,48.6284996,18,not addicted
9604,10.57147517,25,65,1.428579194,38,5.032931533,64.08748165,32,addicted
9605,12.57391579,24,69,1.762319298,38,9.611643955,67.68,32,addicted
9606,1,40,79,0,31,7.465045428,0,22,addicted
9607,9.30279095,31,56,1.217131825,32,3.497446667,65.76567905,17,not addicted
9608,3.720052368,24,67,0.286675395,38,4.701027268,16.34085956,22,not addicted
9609,9.49733152,34,56,1.249555253,21,4.949061822,55.96522557,28,addicted
9610,8.383781607,33,54,1.063963601,53,6.539487036,41.09243036,29,not addicted
9611,9.91,28,76,2.317863263,25,5.625921031,51.9614981,36,addicted
9612,6.502257157,36,61,2.750376193,17,3.9365354,37.74425094,35,addicted
9613,2.380279665,26,55,0.063379944,46,10.19409115,18.16350091,17,not addicted
9614,6.648895426,39,58,1.774815904,21,5.705820418,14.00978092,40,addicted
9615,9.22,23,54,2.203423818,41,6.0084599,55.49,32,not addicted
9616,11.04617699,30,46,0.507696164,22,4.626939494,58.81585179,25,not addicted
9617,4.484506099,26,62,0,48,5.701181327,40.93066313,25,not addicted
9618,11.08118128,24,43,2.513530213,25,7.471376323,95.91461414,26,not addicted
9619,6.056383131,35,73,0,37,6.820360483,32.74550844,26,addicted
9620,9.087349645,28,66,1.181224941,34,5.13888572,37.30181226,23,addicted
9621,6.470318141,28,56,0.745053024,52,4.058438485,39.99067855,22,not addicted
9622,8.546511883,40,69,0.091085314,25,6.897285335,49.224778,35,addicted
9623,10.6756329,23,55,0.445938817,20,5.985675325,83.76730391,22,not addicted
9624,4.318957768,31,57,0,41,5.833294672,42.57964004,31,addicted
9625,5.96028231,37,73,0.660047052,40,6.432687485,44.41544356,31,addicted
9626,8.55,36,62,1.092481294,15,6.706652959,45.46238576,34,addicted
9627,15,41,65,3.200791831,16,9.338883283,96.77766566,34,addicted
9628,5.410430863,26,43,1.568405144,29,8.13250318,35.11264877,30,not addicted
9629,14.12040166,31,37,2.020066943,45,8.120661602,87.13564198,28,not addicted
9630,14.01326991,30,52,1.002211652,53,7.220885076,68.49732098,18,not addicted
9631,7.708066548,18,47,0,53,7.530897669,56.86635267,18,not addicted
9632,7.105542421,35,54,0.850923737,47,7.053904164,43.71133781,28,not addicted
9633,5.923804404,26,75,0.653967401,19,5.949579326,34.53,28,addicted
9634,7.795392409,31,48,0.965898735,53,8.699921752,40.7707895,21,not addicted
9635,3.779841702,39,81,1.296640284,42,5.60319175,14.74288522,31,addicted
9636,7.771282948,20,49,0,33,4.158629291,49.8002835,37,not addicted
9637,12.49064082,21,53,2.748440137,28,3.125418599,57.45,26,not addicted
9638,6.166744813,39,77,0.694457469,15,4.39474938,44.89545647,29,addicted
9639,7.277827088,40,78,1.879637848,32,7.472947282,33.12590816,24,addicted
9640,2.896578577,40,97,1.149429763,16,0.970659657,0,31,addicted
9641,9.12,32,64,0.187031044,27,6.910947658,72.95,29,addicted
9642,8.793445055,26,55,0.132240842,51,6.570956475,44.17979984,20,not addicted
9643,8.191107079,27,36,2.03185118,31,6.638920419,41.92505086,32,not addicted
9644,7.35,32,56,0.891586475,44,5.567269166,55.44249641,21,not addicted
9645,7.121726244,31,42,0,35,7.92721545,61.27466647,34,not addicted
9646,9.505700701,18,54,1.250950117,23,5.233499211,41.7,21,not addicted
9647,7.91,37,79,0.985591699,30,6.52191597,37.91962057,25,addicted
9648,8.944915615,18,47,0.157485936,37,3.558660589,44.84270547,26,not addicted
9649,8.644948452,35,74,2.107491409,33,5.467400831,61.21770734,26,addicted
9650,11.37028186,30,69,0.561713644,39,5.819566064,84.61301245,31,addicted
9651,10.03098229,31,65,1.338497049,35,4.459873719,49.38336814,36,addicted
9652,8.578585529,32,63,1.096430922,27,8.707372669,65.61896656,36,addicted
9653,12.55526609,29,58,0.759211015,55,8.645482944,68.24125544,25,not addicted
9654,9.260805587,30,48,2.210134265,35,2.168061451,58.92606255,28,not addicted
9655,11.91488807,35,79,0.652481344,36,4.36427315,58.7747914,38,addicted
9656,9.820827825,39,79,0.303471304,38,4.939034793,57.71,37,addicted
9657,2.474242763,15,43,0,43,8.944443643,13.73432944,23,not addicted
9658,11.91450429,34,70,2.652417382,25,7.842420847,68.33544268,21,addicted
9659,8.405528724,28,61,2.067588121,17,7.192485491,54.28288216,21,addicted
9660,7.844135687,23,50,0.974022615,20,7.496484568,36.99450548,21,not addicted
9661,8.844045042,29,59,0.140674174,26,9.558138351,44.22703727,22,not addicted
9662,6.965050514,32,64,0.827508419,25,5.218936072,46.16902453,22,addicted
9663,8.681086581,43,66,1.11351443,38,3.671017665,65.51,36,addicted
9664,6.224371801,37,54,0,45,5.988593153,37.12,22,not addicted
9665,11.82281678,40,83,3.637136129,30,6.251835387,75.97360839,26,addicted
9666,7.659235659,37,76,3.943205943,19,5.379040005,53.53621406,30,addicted
9667,6.852248472,46,67,0,40,7.415252594,49.41854272,29,addicted
9668,5.225222553,35,70,0.537537092,35,7.523237637,21.81608806,35,addicted
9669,8.806327367,28,69,0.134387895,19,3.611494885,45.0678619,29,addicted
9670,8.5613213,38,66,1.09355355,19,9.654962703,44.46718186,27,addicted
9671,9.17,37,95,2.194212307,28,5.9643169,74.27798106,24,addicted
9672,4.918244337,26,69,1.486374056,27,6.25409647,34.59139542,39,addicted
9673,3.196456404,23,55,0,55,7.23165786,23.81189563,29,not addicted
9674,9.876773908,16,48,2.312795651,34,5.183117877,62.92300098,21,not addicted
9675,12.45392559,12,57,0.742320931,35,3.339603298,61.51561948,20,not addicted
9676,4.920939133,26,43,0,32,5.969095235,48.9075395,35,not addicted
9677,12.76832385,26,62,1.794720642,22,7.239593765,81.40181841,26,not addicted
9678,8.851733176,23,52,1.141955529,38,8.361580056,60.34200018,24,not addicted
9679,7.978811286,17,53,0.996468548,34,6.117239356,30.21765483,27,not addicted
9680,6.80735391,31,56,0.801225652,16,2.389821926,48.64056199,36,addicted
9681,3.85,50,81,1.30774099,28,4.821893775,19.51655115,33,addicted
9682,10.96318555,18,48,0.493864258,46,8.338608513,52.55128354,30,not addicted
9683,5.67,37,81,0.612196819,26,4.523118167,24.50144884,23,addicted
9684,5.660579973,28,63,0,45,4.367552896,21.31453775,23,not addicted
9685,10.97577893,37,86,3.495963155,17,4.359107902,53.03683163,34,addicted
9686,2.35104966,25,42,0,27,9.03027391,14.71177616,19,not addicted
9687,3.43,18,55,0,26,5.806618606,16.70761152,19,not addicted
9688,7.945597269,24,69,0.990932878,19,4.167034681,51.01,28,addicted
9689,8.879853287,36,81,1.146642215,26,2.837987936,70.03887843,37,addicted
9690,9.454203944,44,63,1.242367324,36,6.935248143,55.43018653,41,addicted
9691,7.09460452,18,45,0,29,8.877555353,20.11873418,22,not addicted
9692,15,38,70,3.265184834,20,3.879020894,87.58041788,28,addicted
9693,7.316322324,32,59,0.886053721,15,3.596697218,55.83,30,addicted
9694,7.307641544,27,57,0.884606924,46,8.957030264,42.99,26,not addicted
9695,5.609039994,25,63,0.601506666,38,3.764665327,48.9475465,33,addicted
9696,8.37172045,31,63,3.061953408,22,3.226470797,54.75973863,30,addicted
9697,9.844883696,38,64,2.307480616,20,5.080865133,40.68660483,24,addicted
9698,11.61073416,43,60,2.601789027,18,2.054791125,70.76022749,40,addicted
9699,3.532147207,35,74,0,37,2.148500647,24.16289618,24,addicted
9700,7.262013985,28,67,0.877002331,33,7.540177901,54.37564192,23,addicted
9701,9.340110832,24,49,0.223351805,39,9.909818286,74.23703071,24,not addicted
9702,9.761172604,25,50,1.293528767,54,3.45386276,67.64429082,22,not addicted
9703,8.019645973,42,66,1.003274329,31,7.220239899,52.52267381,33,addicted
9704,9.627271909,33,65,0.271211985,26,4.338094136,64.53,34,addicted
9705,5.573108321,31,76,1.595518054,20,6.915996597,31.75858186,26,addicted
9706,12.6737163,22,47,0.778952716,46,7.268561082,61.41351941,25,not addicted
9707,10.97788431,26,45,0.496314051,43,7.020748043,66.28226672,22,not addicted
9708,3.965216639,30,86,1.327536106,32,9.182645164,27.44420311,20,addicted
9709,4.774690856,21,57,0,37,9.398171187,16.61156887,20,not addicted
9710,4.85923475,34,48,0.476539125,48,3.66331082,42.42162489,22,not addicted
9711,10.03390991,20,65,0.338984985,44,3.502705508,70.25756963,35,addicted
9712,4.145816701,31,57,1.357636117,29,5.314119292,11.16,36,addicted
9713,7.006926997,40,92,0.834487833,19,9.682916144,55.69988487,33,addicted
9714,9.364113189,22,49,0.227352198,53,6.845842815,53.10153544,29,not addicted
9715,7.801502196,41,70,1.966917033,29,4.610754217,39.02,25,addicted
9716,8.776662547,36,68,3.129443758,15,4.539638846,63.45275221,33,addicted
9717,4.802591866,31,38,0.467098644,46,4.974472794,28.30500707,20,not addicted
9718,9.78456312,36,73,2.297427187,32,7.94959266,77.7,30,addicted
9719,6.16,22,44,0.693394054,37,6.573555978,28.4333055,28,not addicted
9720,7.026140977,44,80,0,40,3.134171238,24.84027062,30,addicted
9721,8.713195184,42,70,1.118865864,37,3.859780859,49.47478829,26,addicted
9722,8.309234665,46,58,2.051539111,27,6.39461125,57.75,30,addicted
9723,8.07,35,90,1.01199001,30,7.536428507,39.16021049,32,addicted
9724,5.748119534,31,68,1.624686589,27,3.334949809,21.18771338,36,addicted
9725,7.101351766,33,71,1.850225294,20,4.114463701,44.89738463,34,addicted
9726,8.006550773,24,62,1.001091795,38,2.268156395,33.40243253,30,addicted
9727,3.8747443,24,54,0,41,9.15334635,26.3153928,18,not addicted
9728,6.612401101,32,101,0.768733517,28,7.829688474,36.26817609,29,addicted
9729,9.163039637,25,30,1.19383994,40,7.247233244,59.92290271,21,not addicted
9730,4.167690188,32,55,0,31,3.308085598,11.16785309,28,addicted
9731,11.46974495,25,45,0.578290826,43,7.649081576,81.80010124,37,not addicted
9732,11.80883979,34,52,2.634806631,26,6.908482758,69.02269388,27,not addicted
9733,4.264548272,17,65,0.377424712,32,5.381761334,33.22251631,29,not addicted
9734,12.0728589,38,88,2.678809817,31,6.479937731,82.04,30,addicted
9735,7.569255234,28,64,0,47,3.421277524,33.84108188,28,not addicted
9736,9.255543677,39,37,1.20925728,47,7.441128755,64.35583716,21,not addicted
9737,6.51,28,50,0,52,7.287466612,24.80961331,27,not addicted
9738,10.76913448,20,39,0.461522414,40,5.314931129,50.91342946,17,not addicted
9739,9.218282057,20,60,1.203047009,51,3.981999618,74.9496847,33,not addicted
9740,5.56,23,43,0.592923372,49,9.555926684,44.46377507,27,not addicted
9741,4.504394,39,69,1.417399,24,4.036832088,47.76300575,27,addicted
9742,3.619092694,34,64,0,28,3.814892985,18.01241586,30,addicted
9743,8.56,28,63,1.093970888,43,4.051214332,52.40723862,22,not addicted
9744,9.717414235,22,41,0.286235706,32,8.263677373,63.57803288,21,not addicted
9745,9.952897036,21,61,0.325482839,28,5.993902217,59.59542655,25,not addicted
9746,7.646056716,36,82,0.941009453,23,4.62693199,38.41498009,25,addicted
9747,4.529010633,22,42,0.421501772,20,4.551957651,18.21321682,25,not addicted
9748,5.953775606,30,58,0.658962601,50,6.106931116,37.86,25,not addicted
9749,11.45704592,27,52,1.576174319,37,10.46657008,58.07367708,24,not addicted
9750,6.546114306,24,49,0,23,4.452568254,28.32805091,42,not addicted
9751,8.430252892,29,51,1.071708815,44,5.196786006,54.52,30,addicted
9752,4.773048549,28,54,0.462174758,53,6.952420324,27.68669778,29,not addicted
9753,9.009749136,33,52,2.168291523,23,7.468603135,63.43055752,24,not addicted
9754,6.626946315,32,77,0,45,6.787544295,35.51256379,28,addicted
9755,11.14013814,21,48,2.523356357,49,6.709372025,61.03,26,not addicted
9756,10.32067312,41,55,1.386778853,50,6.211776698,66.15957267,29,not addicted
9757,6.51288216,37,66,0.752147027,43,6.593987563,30.95704422,32,addicted
9758,7.62,33,73,0.936667986,41,5.670936137,39.13877025,43,addicted
9759,6.34665128,31,65,0.72444188,42,6.690772805,31.89536378,25,addicted
9760,3.74170041,49,67,0,43,6.895148947,20.3531814,37,addicted
9761,5.43,45,73,0,15,9.886218272,50.2904017,33,addicted
9762,8.59,23,24,1.099108664,23,8.311605588,37.80002365,31,not addicted
9763,8.975778495,28,49,0.162629749,39,5.647753791,66.80974679,27,not addicted
9764,8.445643711,24,69,1.074273952,34,8.368893378,58.05172983,17,not addicted
9765,7.094800838,38,77,0,38,5.783489424,58.2385935,30,addicted
9766,10.79919982,32,48,0.466533303,49,10.56834302,96.16205939,24,not addicted
9767,8.190625714,32,67,2.031770952,19,5.71572651,63.45828449,38,addicted
9768,10.10976148,36,70,2.351626914,29,5.462833474,69.91523838,32,addicted
9769,2.678674603,48,73,0,42,3.343751824,2.947084104,30,addicted
9770,1,26,80,0,35,4.406888869,0,29,addicted
9771,8.851364084,26,54,0.141894014,24,5.180095092,56.71008634,18,not addicted
9772,3.725703039,23,44,0.287617173,41,3.150961926,5.373456754,30,not addicted
9773,7.362644892,27,52,0.893774149,50,9.307719626,50.33026186,27,not addicted
9774,7.093708877,29,81,0.848951479,36,3.932539055,21.21303435,20,addicted
9775,12.76220181,24,33,3.793700301,26,5.576116693,88.0955447,16,not addicted
9776,9.2,21,51,0.199998276,34,7.839149844,51.98293483,28,not addicted
9777,8.49757708,38,85,0.082929513,41,1.063298473,52.25143194,22,addicted
9778,10.51097346,34,73,3.418495577,34,4.625813852,55.58,22,addicted
9779,9.105492761,30,71,4.184248793,35,6.050736795,35.64769246,26,addicted
9780,6.626969021,40,71,2.771161504,35,3.61734764,52.10876692,22,addicted
9781,11.21442779,37,49,0.535737965,22,7.667850697,80.64358069,22,addicted
9782,4.670749616,39,80,2.445124936,20,3.824256117,24.50962005,32,addicted
9783,8.969741563,18,40,2.161623594,36,7.330964782,60.44,22,not addicted
9784,3.357290618,22,30,0,52,4.80455429,16.2348295,29,not addicted
9785,8.611831573,47,50,1.101971929,20,6.144244922,54.55588788,32,addicted
9786,8.578968925,23,50,0.096494821,50,9.379569599,59.06520554,27,not addicted
9787,13.02936489,25,83,0.838227481,26,10.27754246,83.72703856,28,addicted
9788,3.30507832,29,42,0,32,5.670484807,33.24016605,26,not addicted
9789,6.197338472,23,45,0,51,8.259440338,42.37283759,18,not addicted
9790,10.46804728,28,57,0.411341213,41,6.014042309,63.08912985,19,not addicted
9791,9.005951769,24,49,2.167658628,33,7.619290516,46.42152094,19,not addicted
9792,8.54,33,65,1.090152526,53,2.76074731,46.46043712,24,not addicted
9793,5.131592891,26,55,0.521932149,50,5.405025698,38.89007131,25,not addicted
9794,6.227544956,24,53,0,49,9.249086741,22.34700455,31,not addicted
